"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",35,25,10,34,0,0,0,0,24,46,20,0,0,0,0,166,0,65,114,0,0,0,159,33,465,298,0,0,0,0,3,0,3,5,0,1,136,442,0,0,0,0,"0x00a06040",101,"0x00b07050",73,"0x00b06040",69,"0x00906040",65,"0x00905040",64,"0x00a07050",57,"0x00a05040",45,"0x00a06050",42,"0x00c07050",35,"0x00905030",29,"0x00805040",26,"0x00805030",24,"0x00c06040",22,"0x00b06050",19,"0x00b07040",17,"0x00b08060",16,"0x00704030",15,"0x00c06050",14,"0x00c08050",14,"0x00b05040",14,"11012021  11:28:34"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",35,26,13,69,0,0,0,0,11,18,4,0,0,0,0,297,0,70,110,0,0,0,191,31,278,148,0,0,0,0,3,0,3,5,0,1,182,355,0,0,0,0,"0x00b07050",166,"0x00a07050",121,"0x00c07050",67,"0x00a06040",63,"0x00906040",53,"0x00a06050",45,"0x00806040",29,"0x00907050",29,"0x00b08050",25,"0x00d08060",24,"0x00b06050",22,"0x00905040",21,"0x00b06040",20,"0x00d08050",19,"0x00c08050",19,"0x00c09060",18,"0x00a05040",18,"0x00c08060",17,"0x00b08060",16,"0x00906050",16,"11012021  11:28:34"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",35,24,16,218,0,0,0,0,7,7,1,0,0,0,0,525,0,75,110,0,0,0,388,45,281,190,0,0,0,0,3,0,3,5,0,1,159,408,0,0,0,0,"0x00a07050",103,"0x00b08060",77,"0x00906040",76,"0x00b07050",70,"0x00907050",65,"0x00a08050",53,"0x00805040",44,"0x00c08060",38,"0x00b09060",37,"0x00a06040",37,"0x00d08060",35,"0x00b08050",33,"0x00806040",33,"0x00c07050",31,"0x00a08060",29,"0x00a06050",21,"0x00906050",20,"0x00c09060",18,"0x00905040",17,"0x00c08050",17,"11012021  11:28:36"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",23,17,6,215,0,0,0,0,20,77,19,0,0,0,0,229,0,69,111,0,0,0,397,47,279,211,0,0,0,0,3,0,3,5,0,1,35,291,0,0,0,0,"0x00b07050",105,"0x00a07050",104,"0x00906040",59,"0x00a06040",58,"0x00c07050",52,"0x00a06050",44,"0x00906050",40,"0x00907050",34,"0x00d07050",29,"0x00b06040",29,"0x00b08060",29,"0x00806040",28,"0x00b08050",27,"0x00805040",27,"0x00c08060",26,"0x00c06040",26,"0x00b06050",26,"0x00c09060",21,"0x00c06050",20,"0x00905040",20,"11012021  11:28:37"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",41,28,13,49,0,0,0,0,6,20,5,0,0,0,0,324,0,71,104,0,0,0,218,62,454,216,0,0,0,0,3,0,3,5,0,1,181,483,0,0,0,0,"0x00a07050",94,"0x00a06040",82,"0x00b07050",67,"0x00b08050",63,"0x00c07050",52,"0x00906040",48,"0x00c08060",47,"0x00b08060",44,"0x00c08050",42,"0x00c09060",39,"0x00b06040",36,"0x00d08050",28,"0x00a05040",21,"0x00806040",21,"0x00907050",18,"0x00905040",18,"0x00d09060",16,"0x00a06050",15,"0x00a08050",15,"0x00b07040",14,"11012021  11:28:38"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",34,20,19,150,0,0,0,0,25,39,11,0,0,0,0,314,0,75,106,0,0,0,307,43,261,163,0,0,0,0,3,0,3,5,0,1,224,436,0,0,0,0,"0x00b08060",91,"0x00a07050",90,"0x00b07050",84,"0x00a06040",50,"0x00c09060",47,"0x00c08060",41,"0x00c09070",40,"0x00b09060",37,"0x00b06040",34,"0x00907050",34,"0x00c07050",32,"0x00b06050",32,"0x00906040",31,"0x00b08050",30,"0x00d0a070",28,"0x00a06050",24,"0x00806040",24,"0x00a08050",23,"0x00a08060",21,"0x00c08050",14,"11012021  11:28:39"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",33,22,19,53,0,0,0,0,10,86,22,0,0,0,0,410,0,72,122,0,0,0,173,31,339,208,0,0,0,0,3,0,3,5,0,1,164,392,0,0,0,0,"0x00906040",100,"0x00a07050",98,"0x00b07050",79,"0x00a06040",56,"0x00c07050",45,"0x00b08060",39,"0x00d08060",35,"0x00907050",32,"0x00806040",30,"0x00b08050",29,"0x00905040",27,"0x00b06040",27,"0x00c08060",26,"0x00805040",23,"0x00c08050",21,"0x00c09060",18,"0x00705030",17,"0x00906050",16,"0x00a06050",14,"0x00a08060",13,"11012021  11:28:41"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",31,22,12,56,0,0,0,0,11,53,12,0,0,0,0,247,0,68,122,0,0,0,230,66,410,191,0,0,0,0,3,0,3,5,0,1,169,431,0,0,0,0,"0x00b07050",98,"0x00a07050",84,"0x00a06040",75,"0x00c07050",61,"0x00906040",53,"0x00b06040",44,"0x00b08050",33,"0x00a06050",29,"0x00905040",28,"0x00c06040",27,"0x00d07050",26,"0x00c08050",24,"0x00805040",23,"0x00c08060",22,"0x00806040",22,"0x00b06050",21,"0x00a05040",19,"0x00b08060",15,"0x00906050",14,"0x00c06050",11,"11012021  11:28:42"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",16,16,80,70,0,0,0,0,112,11,4,0,0,0,0,127,0,67,95,0,0,0,168,24,240,146,0,0,0,0,3,0,3,5,0,1,87,245,0,0,0,0,"0x00c07050",94,"0x00c08060",93,"0x00b07050",93,"0x00d07050",61,"0x00d08060",47,"0x00d09060",44,"0x00a07050",41,"0x00c08050",40,"0x00e07050",38,"0x00906040",38,"0x00a06050",37,"0x00a06040",36,"0x00b06050",28,"0x00b06040",27,"0x00c06050",20,"0x00d08050",19,"0x00e08060",15,"0x00c06040",13,"0x00b08050",13,"0x00d09070",13,"11012021  11:28:43"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",74,30,44,46,0,0,0,0,5,84,18,0,0,0,0,210,0,67,108,0,0,0,249,63,529,228,0,0,0,0,3,0,3,5,0,1,161,517,0,0,0,0,"0x00b07050",110,"0x00a06040",76,"0x00a07050",64,"0x00c07050",62,"0x00b06040",46,"0x00b08050",42,"0x00906040",40,"0x00a05040",30,"0x00b08060",30,"0x00c08050",28,"0x00c08060",24,"0x00d07050",23,"0x00c06040",22,"0x00b07040",20,"0x00b06050",19,"0x00a07040",19,"0x00d08060",18,"0x00a06050",17,"0x00c09060",15,"0x00c07040",14,"11012021  11:28:45"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",31,21,14,194,0,0,0,0,23,22,16,0,0,0,0,322,0,74,104,0,0,0,355,42,277,199,0,0,0,0,3,0,3,5,0,1,141,381,0,0,0,0,"0x00a07050",110,"0x00b07050",103,"0x00906040",78,"0x00a06040",74,"0x00b08060",58,"0x00907050",50,"0x00c09060",36,"0x00905040",33,"0x00c09070",30,"0x00a08060",29,"0x00a06050",24,"0x00b08050",22,"0x00b09060",21,"0x00a08050",21,"0x00c07050",20,"0x00c08060",19,"0x00c08050",19,"0x00b06040",18,"0x00806040",18,"0x00c0a070",16,"11012021  11:28:46"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",29,13,16,80,0,0,0,0,40,76,18,0,0,0,0,164,0,63,114,0,0,0,201,35,251,132,0,0,0,0,3,0,3,5,0,1,151,320,0,0,0,0,"0x00a06040",108,"0x00b07050",80,"0x00906040",71,"0x00b06040",61,"0x00c07050",52,"0x00a07050",45,"0x00a05030",29,"0x00c06040",29,"0x00c08050",29,"0x00a06050",29,"0x00d07050",28,"0x00905040",26,"0x00a05040",26,"0x00b05030",23,"0x00b06050",22,"0x00805040",22,"0x00d08050",17,"0x00c08060",17,"0x00b05040",16,"0x00704030",15,"11012021  11:28:46"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",62,27,35,42,0,0,0,0,5,75,35,0,0,0,0,241,0,67,113,0,0,0,199,44,487,259,0,0,0,0,3,0,3,5,0,1,65,389,0,0,0,0,"0x00906040",89,"0x00a06040",86,"0x00905040",72,"0x00a07050",46,"0x00905030",45,"0x00b07050",44,"0x00805030",34,"0x00805040",34,"0x00b06040",33,"0x00a05040",33,"0x00904030",26,"0x00804030",25,"0x00705030",23,"0x00c08060",22,"0x00806040",20,"0x00a04030",18,"0x00a05030",18,"0x00704030",16,"0x00a06050",14,"0x00b08060",14,"11012021  11:28:48"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",40,25,19,46,0,0,0,0,1,10,1,0,0,0,0,460,0,69,129,0,0,0,165,28,351,214,0,0,0,0,3,0,3,5,0,1,203,426,0,0,0,0,"0x00906040",162,"0x00905040",84,"0x00a06040",84,"0x00a07050",75,"0x00805040",74,"0x00806040",52,"0x00b07050",52,"0x00805030",46,"0x00705030",41,"0x00b06040",30,"0x00a06050",27,"0x00907050",24,"0x00906050",22,"0x00704030",21,"0x00c07050",15,"0x00705040",15,"0x00604030",13,"0x00905030",12,"0x00a05040",12,"0x00b06050",11,"11012021  11:28:49"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",30,19,16,139,0,0,0,0,10,49,29,0,0,0,0,362,0,69,112,0,0,0,262,34,237,149,0,0,0,0,3,0,3,5,0,1,60,213,0,0,0,0,"0x00906040",112,"0x00a07050",96,"0x00a06040",86,"0x00a05040",59,"0x00b07050",47,"0x00905040",47,"0x00907050",46,"0x00b06040",34,"0x00a06050",30,"0x00b06050",29,"0x00906050",29,"0x00805040",26,"0x00805030",23,"0x00806040",23,"0x00a08050",20,"0x00c07050",18,"0x00b05040",17,"0x00b08050",17,"0x00a07040",16,"0x00905030",12,"11012021  11:28:52"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",39,27,12,61,0,0,0,0,12,40,11,0,0,0,0,342,0,69,120,0,0,0,301,133,489,163,0,0,0,0,3,0,3,5,0,1,26,325,0,0,0,0,"0x00906040",84,"0x00a06040",82,"0x00a07050",68,"0x00b07050",65,"0x00b06040",56,"0x00c07050",48,"0x00b06050",42,"0x00907050",35,"0x00a06050",31,"0x00805040",30,"0x00806040",26,"0x00a07040",23,"0x00805030",23,"0x00b08050",22,"0x00b08060",20,"0x00905040",20,"0x00907040",19,"0x00b07040",18,"0x00a05040",18,"0x00906050",16,"11012021  11:28:53"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",39,25,14,74,0,0,0,0,11,81,18,0,0,0,0,628,0,71,131,0,0,0,301,122,422,147,0,0,0,0,3,0,3,5,0,1,299,564,0,0,0,0,"0x00906040",171,"0x00806040",77,"0x00a06040",74,"0x00a07050",68,"0x00805040",62,"0x00905040",57,"0x00907050",52,"0x00704030",42,"0x00805030",41,"0x00b07050",39,"0x00804030",27,"0x00907040",26,"0x00905030",23,"0x00a08050",18,"0x00906050",18,"0x00a06050",17,"0x00705030",16,"0x00b06040",14,"0x00a05040",12,"0x00b08050",10,"11012021  11:28:55"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",31,21,16,41,0,0,0,0,26,19,2,0,0,0,0,363,0,74,116,0,0,0,207,72,517,262,0,0,0,0,3,0,3,5,0,1,20,365,0,0,0,0,"0x00a07050",122,"0x00906040",80,"0x00b08060",75,"0x00907050",69,"0x00b07050",54,"0x00c08060",48,"0x00906050",45,"0x00c09060",42,"0x00a08060",42,"0x00806040",37,"0x00a06040",29,"0x00b08050",25,"0x00a08050",23,"0x00c09070",23,"0x00d09060",22,"0x00b09060",20,"0x00805040",19,"0x00a06050",19,"0x00c07050",16,"0x00905040",13,"11012021  11:28:56"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",31,17,17,130,0,0,0,0,86,36,12,0,0,0,0,405,0,71,107,0,0,0,255,32,226,136,0,0,0,0,3,0,3,5,0,1,226,395,0,0,0,0,"0x00a07050",173,"0x00906040",139,"0x00b07050",101,"0x00a06040",83,"0x00a07040",41,"0x00b08050",38,"0x00907050",32,"0x00a06050",29,"0x00b08060",28,"0x00c07050",28,"0x00806040",27,"0x00b07040",24,"0x00906050",20,"0x00b06040",19,"0x00907040",18,"0x00805040",17,"0x00a08050",17,"0x00c08050",17,"0x00c08060",14,"0x00c09060",12,"11012021  11:28:57"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",22,14,11,177,0,0,0,0,35,41,17,0,0,0,0,86,0,66,109,0,0,0,457,123,354,164,0,0,0,0,3,0,3,5,0,1,74,369,0,0,0,0,"0x00b07050",118,"0x00c07050",81,"0x00a06040",73,"0x00b06040",60,"0x00b06050",49,"0x00c08060",48,"0x00906040",30,"0x00c08050",29,"0x00a07050",27,"0x00d09060",25,"0x00d07050",24,"0x00d08060",23,"0x00a06050",23,"0x00c06040",19,"0x00b08060",18,"0x00d08050",18,"0x00a05040",18,"0x00c09060",17,"0x00905040",17,"0x00c06050",15,"11012021  11:29:01"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",28,16,12,64,0,0,0,0,12,31,8,0,0,0,0,233,0,72,105,0,0,0,250,74,375,172,0,0,0,0,3,0,3,5,0,1,134,378,0,0,0,0,"0x00b07050",74,"0x00c07050",62,"0x00c09060",54,"0x00b08050",48,"0x00a07050",47,"0x00a06040",41,"0x00c08060",40,"0x00d09060",37,"0x00c08050",33,"0x00d08060",31,"0x00906040",30,"0x00d08050",30,"0x00b08060",30,"0x00e0a070",29,"0x00b06040",21,"0x00e09060",20,"0x00d07050",20,"0x00907050",16,"0x00b09060",13,"0x00b06050",13,"11012021  11:29:03"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",26,23,5,61,0,0,0,0,0,69,13,0,0,0,0,121,0,64,109,0,0,0,317,166,504,164,0,0,0,0,3,0,3,5,0,1,37,347,0,0,0,0,"0x00a06040",112,"0x00b07050",82,"0x00b06040",78,"0x00c07050",74,"0x00906040",50,"0x00a07050",36,"0x00905040",30,"0x00905030",30,"0x00a05040",28,"0x00d07050",28,"0x00c06040",26,"0x00b07040",23,"0x00c08050",21,"0x00b06050",21,"0x00a05030",20,"0x00a06050",19,"0x00904030",19,"0x00804030",18,"0x00b08050",16,"0x00c08060",15,"11012021  11:29:05"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",45,24,34,45,0,0,0,0,64,67,8,0,0,0,0,259,0,70,134,0,0,0,303,190,668,223,0,0,0,0,3,0,3,5,0,1,131,550,0,0,0,0,"0x00a07050",99,"0x00906040",93,"0x00a06040",79,"0x00905040",77,"0x00b07050",70,"0x00b08060",64,"0x00a05040",49,"0x00a06050",44,"0x00b06050",34,"0x00805040",29,"0x00b06040",28,"0x00c09060",24,"0x00906050",23,"0x00c08060",21,"0x00b08050",20,"0x00c07050",20,"0x00905030",13,"0x00804030",13,"0x00805030",11,"0x00907050",11,"11012021  11:29:09"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",39,30,13,44,0,0,0,0,16,30,12,0,0,0,0,290,0,69,116,0,0,0,244,96,589,258,0,0,0,0,3,0,3,5,0,1,194,580,0,0,0,0,"0x00a07050",142,"0x00b07050",99,"0x00a06040",82,"0x00906040",71,"0x00b08050",43,"0x00c07050",39,"0x00905040",38,"0x00a06050",33,"0x00b06040",32,"0x00b08060",26,"0x00907050",22,"0x00a05040",21,"0x00804030",21,"0x00c08060",19,"0x00a08050",17,"0x00d08060",17,"0x00b06050",17,"0x00a07040",15,"0x00905030",15,"0x00d07050",14,"11012021  11:29:11"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",32,18,16,60,0,0,0,0,112,263,94,0,0,0,0,208,0,67,121,0,0,0,210,53,346,166,0,0,0,0,3,0,3,5,0,1,115,343,0,0,0,0,"0x00a06040",95,"0x00906040",86,"0x00b06040",59,"0x00905040",57,"0x00b07050",53,"0x00905030",40,"0x00a07050",31,"0x00805030",30,"0x00b05040",30,"0x00c07050",29,"0x00a05040",29,"0x00804030",20,"0x00a05030",19,"0x00805040",19,"0x00c06040",18,"0x00a06050",17,"0x00904030",17,"0x00b06050",16,"0x00c08050",13,"0x00d08050",12,"11012021  11:29:12"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",0,-24,43,70,0,0,0,0,124,46,10,0,0,0,0,313,0,74,114,0,0,0,174,21,241,143,0,0,0,0,0,0,1,49,0,1,264,407,0,0,0,0,"0x00a07050",93,"0x00905040",78,"0x00906040",65,"0x00a06040",54,"0x00805040",52,"0x00b07050",47,"0x00907050",43,"0x00a05040",37,"0x00b08060",31,"0x00905030",28,"0x00804030",25,"0x00b09060",23,"0x00906050",20,"0x00805030",20,"0x00806040",19,"0x00c09060",19,"0x00a08060",17,"0x00a06050",17,"0x00a08050",16,"0x00b08050",15,"11012021  11:29:13"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",0,-63,81,67,0,0,0,0,31,35,22,0,0,0,0,268,0,72,101,0,0,0,150,17,216,148,0,0,0,0,3,0,3,5,0,1,24,160,0,0,0,0,"0x00a07050",98,"0x00b08060",93,"0x00b07050",64,"0x00c07050",56,"0x00906040",52,"0x00a06040",49,"0x00b09060",41,"0x00a06050",39,"0x00805040",27,"0x00b06050",24,"0x00a08060",23,"0x00c09070",23,"0x00906050",21,"0x00c09060",20,"0x00b06040",18,"0x00a08050",17,"0x00806040",16,"0x00905040",16,"0x00c08060",14,"0x00b08050",14,"11012021  11:29:14"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",24,20,8,85,0,0,0,0,0,41,12,0,0,0,0,150,0,72,110,0,0,0,286,93,337,123,0,0,0,0,3,0,3,5,0,1,281,498,0,0,0,0,"0x00b07050",105,"0x00c07050",65,"0x00c08060",58,"0x00a07050",56,"0x00a06040",52,"0x00b08060",35,"0x00c09060",35,"0x00b06050",34,"0x00d07050",33,"0x00b08050",32,"0x00a06050",27,"0x00906040",26,"0x00c06050",23,"0x00c08050",22,"0x00905040",22,"0x00d0a070",21,"0x00d09060",20,"0x00b06040",19,"0x00e0b070",18,"0x00a05040",13,"11012021  11:29:18"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",25,16,9,69,0,0,0,0,150,26,4,0,0,0,0,165,0,67,125,0,0,0,318,164,460,151,0,0,0,0,3,0,3,5,0,1,170,470,0,0,0,0,"0x00a06040",100,"0x00b07050",92,"0x00a06050",80,"0x00a07050",65,"0x00a05040",64,"0x00906040",62,"0x00b06040",50,"0x00905040",47,"0x00c08060",33,"0x00b06050",32,"0x00b08060",28,"0x00c07050",27,"0x00b05040",24,"0x00c09060",20,"0x00b08050",17,"0x00b07060",14,"0x00906050",12,"0x00d08060",12,"0x00c06040",11,"0x00805040",10,"11012021  11:29:22"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",36,20,19,62,0,0,0,0,123,102,24,0,0,0,0,130,0,66,111,0,0,0,284,119,450,161,0,0,0,0,3,0,3,5,0,1,159,431,0,0,0,0,"0x00b07050",90,"0x00a06040",82,"0x00c07050",63,"0x00b06040",61,"0x00a07050",49,"0x00906040",39,"0x00905040",33,"0x00a05030",32,"0x00a05040",32,"0x00d07050",30,"0x00b08050",24,"0x00c08050",24,"0x00905030",22,"0x00904030",22,"0x00c08060",22,"0x00c06040",21,"0x00b06050",19,"0x00b05040",16,"0x00d08060",15,"0x00a06050",15,"11012021  11:29:26"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",36,19,21,56,0,0,0,0,44,96,17,0,0,0,0,295,0,71,125,0,0,0,259,105,455,178,0,0,0,0,3,0,3,5,0,1,22,319,0,0,0,0,"0x00906040",123,"0x00a07050",112,"0x00b07050",70,"0x00a06040",69,"0x00a06050",51,"0x00805040",44,"0x00c07050",39,"0x00906050",35,"0x00905040",33,"0x00b08060",33,"0x00806040",31,"0x00b06040",28,"0x00b06050",22,"0x00907050",22,"0x00b08050",19,"0x00c08050",18,"0x00c09060",18,"0x00c08060",13,"0x00d0a070",11,"0x00a08060",10,"11012021  11:29:28"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",30,22,9,187,0,0,0,0,22,40,15,0,0,0,0,266,0,70,111,0,0,0,515,139,411,187,0,0,0,0,3,0,3,5,0,1,117,465,0,0,0,0,"0x00a07050",120,"0x00b07050",79,"0x00c07050",63,"0x00b06040",53,"0x00a06040",50,"0x00906040",47,"0x00b08050",40,"0x00b06050",31,"0x00a05040",30,"0x00b08060",28,"0x00906050",24,"0x00a06050",23,"0x00c09060",22,"0x00c08060",20,"0x00907050",20,"0x00c08050",20,"0x00d07050",19,"0x00905040",19,"0x00d08050",18,"0x00d08060",17,"11012021  11:29:29"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",29,24,11,129,0,0,0,0,99,24,5,0,0,0,0,263,0,65,117,0,0,0,310,63,274,127,0,0,0,0,3,0,3,5,0,1,29,231,0,0,0,0,"0x00a06040",140,"0x00906040",93,"0x00905030",88,"0x00905040",75,"0x00a05040",62,"0x00805040",55,"0x00805030",52,"0x00b06040",44,"0x00704030",38,"0x00804030",36,"0x00a07050",30,"0x00b07050",26,"0x00806040",25,"0x00a06050",24,"0x00705030",22,"0x00b06050",19,"0x00904030",17,"0x00b05040",16,"0x00a05030",15,"0x00705040",9,"11012021  11:29:30"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",23,19,5,61,0,0,0,0,12,102,22,0,0,0,0,244,0,67,129,0,0,0,355,269,591,172,0,0,0,0,3,0,3,5,0,1,192,580,0,0,0,0,"0x00a06040",116,"0x00b07050",88,"0x00906040",79,"0x00a07050",72,"0x00905040",71,"0x00a06050",59,"0x00a05040",42,"0x00b06040",41,"0x00b06050",27,"0x00c07050",26,"0x00905030",25,"0x00b08050",23,"0x00b08060",19,"0x00804030",17,"0x00c08050",14,"0x00a07040",13,"0x00b07040",12,"0x00c08060",12,"0x00904030",11,"0x00806040",11,"11012021  11:29:36"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",52,23,31,37,0,0,0,0,10,22,7,0,0,0,0,175,0,69,114,0,0,0,207,66,552,271,0,0,0,0,3,0,3,5,0,1,13,373,0,0,0,0,"0x00b07050",114,"0x00a07050",112,"0x00a06050",72,"0x00c07050",51,"0x00c08060",50,"0x00b06050",44,"0x00805040",41,"0x00905040",38,"0x00a06040",36,"0x00b08060",34,"0x00906040",31,"0x00907050",21,"0x00d08060",21,"0x00906050",19,"0x00806040",18,"0x00705040",17,"0x00d09060",16,"0x00a05040",15,"0x00b08050",15,"0x00b07060",14,"11012021  11:29:38"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",33,21,20,65,0,0,0,0,59,128,23,0,0,0,0,53,0,65,114,0,0,0,228,55,358,182,0,0,0,0,3,0,3,5,0,1,140,366,0,0,0,0,"0x00905040",68,"0x00a06040",68,"0x00b06040",55,"0x00b05040",50,"0x00a05040",49,"0x00b07050",45,"0x00c08060",36,"0x00d0a070",32,"0x00906040",30,"0x00c06040",28,"0x00b08060",27,"0x00c09060",26,"0x00c07050",25,"0x00805030",24,"0x00a07050",23,"0x00804030",23,"0x00a06050",22,"0x00905030",22,"0x00d09070",22,"0x00c05040",21,"11012021  11:29:39"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",35,16,23,47,0,0,0,0,65,74,24,0,0,0,0,229,0,70,119,0,0,0,267,120,558,215,0,0,0,0,3,0,3,5,0,1,161,543,0,0,0,0,"0x00b07050",102,"0x00a07050",102,"0x00a06040",66,"0x00906040",52,"0x00a06050",43,"0x00b08060",43,"0x00905040",42,"0x00b08050",39,"0x00a05040",38,"0x00c07050",30,"0x00c08060",26,"0x00b06050",25,"0x00c09060",25,"0x00b06040",23,"0x00c08050",22,"0x00805040",17,"0x00907050",15,"0x00906050",14,"0x00a08050",11,"0x00d09060",11,"11012021  11:29:45"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",0,-202,236,83,0,0,0,0,18,104,37,0,0,0,0,151,0,64,123,0,0,0,170,21,217,141,0,0,0,0,3,0,3,5,0,1,131,281,0,0,0,0,"0x00a06040",120,"0x00905040",88,"0x00906040",76,"0x00b07050",71,"0x00a06050",50,"0x00c07050",43,"0x00b06050",42,"0x00805040",41,"0x00704030",37,"0x00a05040",35,"0x00a07050",35,"0x00b06040",34,"0x00d07050",21,"0x00805030",19,"0x00804030",16,"0x00705040",15,"0x00604030",14,"0x00e08060",13,"0x00705030",13,"0x00e08050",10,"11012021  11:29:46"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",42,26,16,60,0,0,0,0,8,22,7,0,0,0,0,345,0,69,116,0,0,0,278,86,451,188,0,0,0,0,3,0,3,5,0,1,231,511,0,0,0,0,"0x00906040",105,"0x00a06040",100,"0x00a07050",86,"0x00905040",76,"0x00b07050",55,"0x00a05040",50,"0x00805030",36,"0x00b06040",34,"0x00805040",26,"0x00804030",26,"0x00907050",25,"0x00b08050",25,"0x00a06050",25,"0x00806040",22,"0x00c08060",21,"0x00905030",21,"0x00c08050",16,"0x00b07040",16,"0x00b08060",16,"0x00906050",15,"11012021  11:29:47"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",35,30,9,40,0,0,0,0,16,12,7,0,0,0,0,83,0,63,124,0,0,0,162,30,402,250,0,0,0,0,3,0,3,5,0,1,194,447,0,0,0,0,"0x00905040",103,"0x00a06040",79,"0x00a05040",74,"0x00804030",59,"0x00b07050",46,"0x00b06040",45,"0x00a06050",40,"0x00906040",35,"0x00b05040",33,"0x00904030",32,"0x00805040",29,"0x00c07050",26,"0x00905030",26,"0x00805030",26,"0x00a07050",25,"0x00b06050",21,"0x00704030",19,"0x00a05030",17,"0x00d08050",14,"0x00c06040",13,"11012021  11:29:48"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",46,22,27,59,0,0,0,0,11,41,8,0,0,0,0,478,0,71,122,0,0,0,213,51,374,192,0,0,0,0,3,0,3,5,0,1,57,312,0,0,0,0,"0x00906040",138,"0x00a07050",85,"0x00a06040",76,"0x00805040",75,"0x00b07050",53,"0x00907050",51,"0x00c07050",50,"0x00806040",49,"0x00905040",36,"0x00805030",34,"0x00906050",29,"0x00b06040",23,"0x00a06050",23,"0x00b06050",20,"0x00a08050",20,"0x00d08060",17,"0x00b08050",16,"0x00d07050",15,"0x00c08050",15,"0x00d08050",14,"11012021  11:29:49"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",23,16,7,66,0,0,0,0,137,86,20,0,0,0,0,258,0,69,115,0,0,0,310,170,469,153,0,0,0,0,3,0,3,5,0,1,26,334,0,0,0,0,"0x00a06040",89,"0x00906040",85,"0x00a07050",77,"0x00b07050",60,"0x00905040",54,"0x00804030",45,"0x00b08060",42,"0x00805030",39,"0x00b06040",38,"0x00905030",35,"0x00a05040",34,"0x00c07050",26,"0x00b08050",25,"0x00805040",23,"0x00704030",20,"0x00b06050",18,"0x00c08060",16,"0x00a06050",13,"0x00907050",12,"0x00c09060",12,"11012021  11:29:52"
